SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
24.913,28.4762,38.5062,8.9807,-250.761,100.0,60.0,10.5,10.6216,9.51,10.12,268206.0,-1
24.5784,37.1115,45.1171,9.0691,-219.2568,100.0,70.0,11.33,11.4,10.54,10.59,288761.0,-1
35.9372,48.012,59.6222,9.1146,-21.9394,0.0,80.0,11.16,11.48,10.95,11.33,96394.0,-1
50.8189,54.5646,55.0441,9.0794,-20.1984,10.0,90.0,11.25,11.6,11.07,11.11,152916.0,1
57.2799,55.2415,58.7113,9.0698,110.0186,0.0,100.0,11.78,12.0,11.27,11.27,122485.0,-1
55.595,57.9989,70.9404,9.0401,168.5631,0.0,100.0,11.34,11.8199,11.26,11.73,193700.0,-1
52.8497,68.6218,63.1263,8.952,2.8729,0.0,90.0,11.13,11.35,10.83,11.21,247305.0,1
65.5519,80.3316,63.1263,8.9124,59.1067,10.0,100.0,11.42,11.75,11.01,11.21,151782.0,-1
87.4638,86.7984,69.48,8.8673,83.9506,0.0,100.0,11.38,11.599,11.1496,11.47,139551.0,-1
87.9792,84.4966,68.3005,8.79,87.4097,0.0,90.0,11.4,11.48,11.3,11.38,97103.0,1
84.9522,82.541,71.0461,8.7122,94.9844,0.0,100.0,11.24,11.5,11.05,11.48,117268.0,1
80.5585,82.5252,68.0398,8.6115,99.1887,10.0,80.0,11.15,11.4,11.0936,11.22,107256.0,1
82.1124,78.0082,65.9518,8.527,96.9805,0.0,90.0,11.25,11.25,10.894,11.09,176115.0,1
84.9047,73.1872,70.2962,8.4504,177.757,10.0,100.0,11.37,11.48,11.1,11.27,138759.0,-1
67.0076,64.0103,70.9978,8.3418,194.2609,20.0,100.0,10.73,11.46,10.37,11.3,172346.0,1
67.6495,60.4657,64.7758,8.2142,76.1667,30.0,90.0,10.27,10.76,10.093,10.71,111623.0,1
57.3739,50.8673,58.0487,8.1372,42.8173,0.0,100.0,10.81,10.94,10.07,10.22,94077.0,-1
56.3738,48.7572,72.7688,8.1065,149.5962,0.0,70.0,10.33,10.91,10.33,10.84,166638.0,-1
38.8542,54.9344,66.5767,8.004,26.9757,0.0,80.0,10.21,10.37,10.06,10.37,76217.0,1
51.0436,71.4165,62.6763,7.9416,5.4933,0.0,90.0,10.23,10.35,9.9701,10.13,94816.0,1
74.9053,84.6139,65.846,7.8982,67.962,0.0,100.0,10.79,10.93,9.95,10.24,201082.0,-1
88.3005,87.8981,78.8777,7.8357,119.5152,0.0,100.0,10.6,10.81,10.5,10.68,218361.0,-1
90.636,87.9292,78.1996,7.7179,85.9454,0.0,100.0,10.41,10.61,9.85,10.61,176042.0,1
84.7578,86.5514,75.8023,7.5914,90.7769,0.0,100.0,10.3,10.61,10.06,10.37,207666.0,1
88.3938,88.0638,75.083,7.4746,96.6655,0.0,100.0,10.14,10.36,10.13,10.3,158548.0,1
86.5028,89.4834,71.7304,7.3493,92.9053,0.0,100.0,9.99,10.28,9.9,10.03,137203.0,1
89.2949,92.384,71.284,7.242,102.9215,0.0,90.0,10.01,10.1458,9.6112,9.99,132722.0,1
92.6524,94.0914,70.6584,7.1239,126.4764,0.0,100.0,9.83,10.16,9.535,9.93,186324.0,1
95.2047,93.6034,69.5645,6.996,154.1188,10.0,100.0,9.48,10.0,9.48,9.82,222829.0,1
94.417,92.3166,65.9267,6.8624,153.9388,20.0,100.0,8.93,9.48,8.9,9.47,318456.0,1
91.1885,88.8415,58.5691,6.7501,128.9609,30.0,100.0,8.6,9.0,8.6,8.93,276220.0,1
91.3443,84.7568,53.5957,6.6885,99.2131,40.0,100.0,8.45,8.79,8.3112,8.61,184901.0,1
83.9916,73.8884,49.5041,6.6548,64.7642,50.0,20.0,8.35,8.5,8.09,8.37,207218.0,1
78.9346,62.1397,48.8273,6.6439,37.5796,60.0,0.0,7.85,8.4,7.778,8.33,71442.0,1
58.7392,44.429,37.9912,6.6361,-37.6056,70.0,0.0,8.18,8.21,7.5,7.79,102736.0,1
48.7455,31.223,43.7127,6.6936,-39.4682,80.0,10.0,7.43,8.29,7.278,8.19,148510.0,1
25.8024,21.774,23.8421,6.7137,-116.0099,90.0,20.0,7.45,7.76,7.27,7.42,141132.0,1
19.1211,22.0803,24.0405,6.8247,-180.1129,100.0,30.0,7.7,7.72,6.72,7.44,221935.0,-1
20.3985,24.1765,25.1491,6.9492,-154.2388,100.0,0.0,8.33,8.38,7.53,7.6,234214.0,-1
26.7215,23.3064,33.6406,7.078,-73.6881,70.0,10.0,8.58,8.74,8.32,8.32,157722.0,-1
25.4094,21.8896,39.0843,7.1435,-67.655,80.0,0.0,8.47,8.75,8.35,8.65,304423.0,-1
17.7882,26.1075,33.5794,7.1807,-131.1668,90.0,10.0,8.426,8.5,8.2,8.4622,154634.0,1
22.4713,33.7788,28.561,7.2447,-214.5598,100.0,20.0,8.5,8.64,8.2,8.3,404469.0,1
38.063,36.132,31.4702,7.3362,-249.5374,100.0,30.0,9.2195,9.2373,8.38,8.56,438050.0,-1
40.8023,33.9148,43.2949,7.4157,29.6725,10.0,40.0,9.3,9.42,9.1715,9.22,100336.0,-1
29.5307,31.5733,45.8808,7.4319,31.5682,0.0,50.0,9.15,9.38,9.1,9.33,53170.0,1
31.4114,39.8904,40.9774,7.4379,-84.4915,10.0,60.0,9.07,9.21,8.9999,9.16,133604.0,1
33.7779,51.1935,37.6898,7.4641,-56.2831,0.0,70.0,9.42,9.42,9.02,9.05,121796.0,-1
54.4819,64.9864,45.0482,7.5064,106.5587,0.0,80.0,9.24,9.6101,9.1756,9.45,155895.0,-1
65.3206,67.498,37.4109,7.5142,25.7813,10.0,90.0,9.4,9.52,9.07,9.2,107561.0,1
75.1567,61.6622,42.5162,7.5514,119.5212,20.0,0.0,9.5,9.71,9.22,9.44,97959.0,-1
62.0166,54.07,42.7477,7.5667,41.9719,30.0,0.0,9.39,9.51,9.12,9.49,132303.0,1
47.8132,49.5792,37.2495,7.5831,-38.8525,40.0,10.0,9.2,9.32,9.1012,9.3,95959.0,1
52.3802,45.0561,31.3128,7.6232,-75.8602,50.0,0.0,9.3,9.32,9.01,9.11,92982.0,1
48.5441,32.4262,34.0603,7.6902,-39.5429,60.0,0.0,9.45,9.49,9.21,9.29,92040.0,-1
34.244,21.1193,37.1577,7.7467,-54.7092,70.0,10.0,9.08,9.5,9.0108,9.48,117350.0,1
14.4906,15.2352,24.8763,7.7899,-87.4808,80.0,20.0,9.15,9.4,9.05,9.14,81561.0,1
14.6234,18.0557,23.1021,7.8819,-110.8398,90.0,30.0,9.2,9.36,9.0,9.09,169188.0,1
16.5916,23.5329,23.8107,7.9926,-119.0972,100.0,0.0,9.29,9.65,8.96,9.16,255422.0,-1
22.9522,27.0066,27.4972,8.1113,-119.3732,100.0,0.0,9.6,9.73,9.24,9.5,247891.0,-1
31.055,32.2634,28.3006,8.2089,-118.7201,80.0,10.0,9.92,10.1192,9.42,9.61,118157.0,-1
27.0125,38.2743,32.3342,8.3128,-113.9073,90.0,20.0,9.99,10.21,9.669,9.94,110693.0,-1
38.7228,47.395,33.5064,8.3948,-182.4551,100.0,0.0,10.01,10.12,9.32,10.03,167935.0,-1
49.0875,46.2582,33.0207,8.4786,-152.6422,100.0,0.0,10.89,10.9,9.96,10.01,143327.0,-1
54.3746,34.8273,45.4002,8.5765,-21.1007,80.0,0.0,10.99,11.1,10.68,10.88,59042.0,-1
35.3124,21.2077,47.518,8.5961,-62.1534,90.0,0.0,10.46,11.04,10.35,10.99,98967.0,1
14.795,16.2229,34.2098,8.6063,-137.731,100.0,0.0,10.56,10.56,10.25,10.46,173155.0,1
13.5158,18.4674,36.0738,8.6768,-105.0121,100.0,10.0,10.79,11.0242,10.47,10.58,113493.0,-1
20.3578,19.7931,40.5477,8.7439,-86.2682,100.0,20.0,11.0,11.18,10.76,10.85,173175.0,-1
21.5287,16.9914,42.6636,8.7908,-84.488,90.0,30.0,11.19,11.32,10.93,11.01,189457.0,-1
17.4927,16.5068,47.6857,8.8311,-102.1506,100.0,40.0,11.18,11.28,10.8,11.28,205464.0,-1
11.9528,19.8338,45.5491,8.8473,-138.2036,100.0,50.0,11.07,11.24,11.0,11.18,165906.0,1
20.075,32.6728,43.0366,8.8769,-144.8525,0.0,60.0,11.3,11.67,11.0,11.06,457716.0,-1
27.4735,47.9116,45.8956,8.9239,-86.0609,10.0,70.0,11.95,12.11,11.045,11.24,591655.0,-1
50.47,67.9204,60.2543,8.9578,28.405,0.0,80.0,12.04,12.25,11.76,12.0,87485.0,-1
65.7914,80.4303,61.7021,8.9174,59.3753,0.0,90.0,12.34,12.34,12.011,12.06,70977.0,-1
87.4997,87.6956,67.0159,8.8645,91.3045,0.0,100.0,12.25,12.3874,12.2155,12.28,83127.0,-1
87.9997,86.4425,65.5227,8.7799,94.5499,0.0,100.0,12.24,12.39,12.01,12.1968,158244.0,1
87.5873,81.43,65.0984,8.6967,105.1069,10.0,90.0,12.1,12.28,12.0,12.16,108451.0,1
83.7406,73.2272,64.4566,8.6057,123.9584,0.0,100.0,12.23,12.29,11.98,12.1,78237.0,-1
72.9622,67.3745,63.2397,8.5083,134.4818,0.0,100.0,11.63,12.2799,11.63,11.98,143515.0,1
62.9787,64.0339,60.9324,8.4101,113.101,0.0,70.0,11.29,11.75,11.2,11.75,84284.0,1
66.1828,64.8581,56.1439,8.3231,73.4226,10.0,80.0,11.25,11.4,10.74,11.34,62986.0,1
62.9404,61.22,54.8022,8.2724,150.2167,0.0,90.0,11.87,11.92,10.9903,11.22,169199.0,-1
65.4512,58.2873,65.1108,8.2276,298.5968,0.0,100.0,10.63,12.1,10.55,11.91,228508.0,1
55.2683,56.0225,48.5853,8.101,62.9653,10.0,70.0,10.68,10.79,10.51,10.6,172155.0,1
54.1423,59.089,49.8839,8.0995,68.282,20.0,80.0,10.64,10.9199,10.42,10.68,201164.0,-1
58.6571,65.793,49.0439,8.089,63.9784,30.0,0.0,10.45,10.85,10.26,10.66,135452.0,1
64.4678,70.3095,45.9297,8.083,71.7961,40.0,10.0,10.74,11.17,10.39,10.45,155239.0,-1
74.2542,73.0607,48.0701,8.099,61.8827,50.0,20.0,10.75,10.95,10.18,10.62,185652.0,-1
72.2067,66.2105,47.4794,8.0988,41.6409,60.0,0.0,10.5,10.88,10.05,10.61,183898.0,1
72.7214,52.6879,46.1537,8.1036,8.8817,70.0,0.0,10.38,10.75,9.95,10.5,170204.0,1
53.7034,31.0433,45.1339,8.121,19.2482,80.0,10.0,10.75,11.1399,10.26,10.41,211302.0,-1
31.6388,16.9936,48.2402,8.1506,-31.8113,90.0,20.0,9.3,10.75,9.2701,10.75,307303.0,1
7.7877,12.4054,28.237,8.1475,-140.6309,100.0,30.0,9.12,9.92,8.89,9.22,292781.0,1
11.5542,17.652,25.544,8.3102,-187.1883,100.0,40.0,9.99,10.085,9.05,9.09,308927.0,-1
17.8744,19.3422,31.7186,8.5134,-139.5067,100.0,0.0,10.67,10.79,9.8709,10.01,164538.0,-1
23.5273,19.4848,38.3363,8.646,-74.6432,80.0,0.0,10.57,11.31,10.51,10.74,80839.0,-1
16.6248,20.4768,36.5408,8.7185,-130.1726,90.0,0.0,10.7,10.8,10.3,10.63,125821.0,-1
18.3021,23.3728,37.0707,8.8133,-121.2688,100.0,10.0,11.02,11.29,10.21,10.69,176287.0,-1
26.5035,23.2763,38.7546,8.9151,-87.452,70.0,20.0,11.4,11.97,10.92,10.92,139329.0,-1
25.3127,17.7128,41.1928,9.0099,-69.2143,80.0,30.0,11.82,12.27,11.21,11.21,120470.0,-1
18.0128,13.9465,46.7623,9.0869,-76.4846,90.0,40.0,10.85,12.1862,10.85,11.82,141313.0,1
9.813,15.8582,34.6684,9.1091,-167.5881,100.0,50.0,11.24,11.77,10.87,10.92,182799.0,1
14.0135,25.9621,38.2862,9.2346,-166.7244,100.0,60.0,12.21,12.21,11.25,11.35,99337.0,-1
23.7481,37.7037,45.7867,9.3317,-100.6827,90.0,70.0,11.95,12.23,11.75,12.1,304886.0,-1
40.1246,47.9442,42.9713,9.3619,-81.213,0.0,80.0,12.61,12.8999,11.56,11.89,543049.0,-1
49.2386,50.7347,51.1714,9.4191,114.3675,10.0,90.0,13.48,13.53,12.61,12.61,67900.0,-1
54.4694,54.0299,61.9594,9.4069,184.1054,20.0,100.0,12.45,13.87,12.45,13.37,154800.0,1
48.4962,55.7953,48.4581,9.3144,-1.2593,30.0,0.0,12.3,12.7199,12.3,12.36,56400.0,1
59.1243,57.7088,48.4581,9.3172,-47.441,40.0,10.0,12.36,12.49,12.03,12.36,61900.0,-1
59.7654,51.5868,47.2571,9.3203,-30.4409,0.0,20.0,12.7,12.726,12.191,12.28,73300.0,-1
54.2367,42.1525,52.7831,9.3325,35.2113,0.0,30.0,12.418,12.829,12.418,12.71,111300.0,-1
40.7585,39.1409,49.1757,9.3036,19.6089,10.0,40.0,12.35,12.85,12.0688,12.44,106900.0,1
31.4625,47.4225,46.1591,9.2994,-2.8759,20.0,50.0,12.35,12.35,11.952,12.22,156400.0,1
45.2019,64.313,45.4974,9.3183,1.6418,30.0,60.0,12.12,12.59,11.68,12.17,115000.0,1
65.6033,76.9486,42.9873,9.3451,14.9222,40.0,70.0,13.11,13.1599,11.566,12.0,164000.0,-1
82.1339,79.4639,54.2601,9.3972,94.1343,50.0,80.0,13.35,13.35,12.68,13.0,72600.0,-1
83.1087,70.7727,58.6929,9.3498,133.505,60.0,90.0,12.79,13.35,12.72,13.32,56000.0,1
73.1492,54.1176,52.0877,9.2614,126.5647,70.0,100.0,12.79,13.47,12.35,12.72,50200.0,1
56.0602,37.216,54.0317,9.2245,95.1332,80.0,10.0,11.74,13.32,11.675,12.87,89900.0,1
33.1433,24.133,36.5943,9.1663,-51.7382,90.0,0.0,11.2,11.7499,11.2,11.67,89000.0,1
22.4444,18.5166,27.3235,9.2311,-90.4635,100.0,10.0,11.71,11.8,10.78,11.21,105700.0,-1
16.8114,15.3645,26.6943,9.3542,-99.851,90.0,20.0,11.65,11.8,11.03,11.18,85300.0,1
16.294,14.862,30.3158,9.4981,-107.649,100.0,30.0,11.23,11.8699,10.92,11.64,103900.0,-1
12.988,15.8785,24.2868,9.6134,-129.9011,100.0,40.0,11.67,12.1899,11.25,11.34,104000.0,-1
15.3042,18.9663,25.4048,9.7773,-142.6323,100.0,50.0,12.54,12.85,11.28,11.54,193300.0,-1
19.3433,26.1029,32.2408,9.9465,-117.6362,10.0,60.0,12.34,12.51,11.81,12.41,129800.0,-1
22.2515,36.625,30.4997,10.0473,-104.2918,20.0,70.0,12.66,13.17,12.0501,12.32,125900.0,-1
36.7138,51.409,35.3083,10.1721,-58.9867,30.0,80.0,12.95,13.449,12.4801,12.85,45200.0,-1
50.9096,61.2593,36.7868,10.2584,-73.6234,40.0,90.0,13.41,13.44,12.36,13.03,84000.0,-1
66.6036,66.0438,43.1656,10.341,91.0788,50.0,0.0,13.75,14.5,13.47,13.62,72400.0,-1
66.2648,61.3769,42.5579,10.3728,35.7689,60.0,10.0,14.1163,14.12,13.27,13.58,43500.0,-1
65.263,51.4304,46.1079,10.4133,31.3179,70.0,0.0,13.6,14.37,13.0501,13.9,55300.0,1
52.603,37.9056,35.6988,10.4258,-23.0481,80.0,0.0,13.34,14.5,12.72,13.21,87300.0,1
36.4253,26.3347,35.7898,10.5132,-60.343,90.0,0.0,12.75,13.7699,12.592,13.25,183900.0,1
24.6883,20.923,28.4916,10.612,-117.8779,100.0,10.0,12.74,12.9635,11.75,12.8,150200.0,1
17.8905,17.1527,25.7926,10.7726,-108.7625,100.0,20.0,13.77,13.82,12.52,12.64,94300.0,-1
20.1901,16.3041,32.3954,10.9731,-85.9559,90.0,30.0,13.59,14.13,13.36,13.6,61800.0,-1
13.3775,15.526,32.9477,11.1005,-112.2657,100.0,40.0,13.39,14.02,13.1,13.7,113700.0,1
15.3446,19.1336,29.3878,11.2388,-146.8424,100.0,50.0,14.27,14.38,13.1001,13.47,130100.0,-1
17.8559,23.6582,35.0708,11.4211,-141.7066,80.0,60.0,14.9,14.95,14.05,14.25,106500.0,-1
24.2001,35.5719,40.4919,11.5471,-169.8563,90.0,70.0,14.51,14.8899,14.5,14.85,103400.0,-1
28.9185,49.8233,37.3,11.6276,-202.1574,100.0,80.0,16.0,16.13,14.0,14.66,558600.0,-1
53.5971,62.959,53.8389,11.7429,-12.7773,20.0,90.0,16.09,16.24,15.56,16.06,254300.0,-1
66.9542,64.2572,57.7926,11.727,153.9586,0.0,100.0,17.0,17.3953,16.1601,16.3,124800.0,-1
68.3258,57.728,71.5932,11.6836,293.6647,0.0,100.0,16.06,17.1,16.06,17.0,120100.0,1
57.4916,50.6081,59.0075,11.5601,115.2134,0.0,30.0,16.27,16.589,16.0,16.0,145200.0,1
47.3667,43.1654,54.5177,11.5244,35.8489,10.0,40.0,16.4,16.49,16.0,16.19,123300.0,-1
46.9661,41.9904,59.0967,11.5097,69.3126,20.0,50.0,16.25,16.41,16.15,16.39,61600.0,-1
35.1634,45.2161,55.3871,11.4725,64.0442,30.0,60.0,16.28,16.5399,16.05,16.17,97700.0,1
43.8418,59.9886,56.0105,11.4524,47.4893,40.0,70.0,16.1,16.45,15.87,16.2,91600.0,1
56.6432,72.0636,52.6427,11.4264,48.7526,50.0,80.0,16.3,16.82,15.91,16.11,113800.0,-1
79.4809,77.1361,53.8672,11.4184,82.6396,60.0,90.0,16.64,16.9,16.17,16.18,153200.0,-1
80.0665,64.5611,60.7733,11.402,105.1525,70.0,100.0,16.3,16.944,16.0291,16.56,99800.0,-1
71.8607,44.5984,57.5509,11.3446,30.1229,80.0,20.0,16.26,16.4,15.97,16.31,70500.0,1
41.7559,22.2851,54.62,11.3045,-2.3152,90.0,30.0,16.15,16.33,15.94,16.21,66000.0,1
20.1786,16.6667,52.6122,11.2808,-73.2751,100.0,40.0,15.34,16.36,14.99,16.06,127000.0,1
4.9208,25.451,41.4147,11.269,-119.1052,100.0,50.0,16.0,16.2353,15.28,15.34,226000.0,1
24.9007,46.0364,49.2739,11.3282,-29.6194,40.0,60.0,16.22,16.3899,15.88,15.88,102200.0,-1
46.5314,60.1174,52.7886,11.3413,40.2303,50.0,0.0,16.5,17.0,16.1,16.21,84800.0,-1
66.6773,64.9,57.6773,11.335,59.7042,60.0,10.0,16.7,16.7,16.25,16.49,50800.0,-1
67.1435,55.0298,58.0227,11.2997,76.8642,70.0,0.0,16.68,16.979,16.25,16.51,43400.0,1
60.8792,40.1892,59.7953,11.2574,97.8825,80.0,10.0,16.39,17.1,16.39,16.62,100400.0,1
37.0667,23.2992,57.2586,11.198,67.1115,0.0,20.0,16.3,17.02,16.2768,16.5,194300.0,1
22.6217,17.9131,53.7437,11.1539,-30.8261,0.0,30.0,15.81,16.94,15.53,16.18,119000.0,1
10.2091,18.0067,48.1021,11.1354,-78.4992,10.0,40.0,16.01,16.39,15.71,15.71,107900.0,1
20.9086,28.1889,52.9225,11.1611,-56.0897,20.0,50.0,16.01,16.41,15.76,16.1,121600.0,-1
22.9025,36.6754,51.808,11.1515,-37.1534,30.0,60.0,16.53,16.68,16.0,16.0,137000.0,-1
40.7557,49.8093,56.1014,11.1506,7.6393,40.0,70.0,16.23,16.9175,15.92,16.48,110900.0,-1
46.3681,57.4638,52.3708,11.1138,32.726,50.0,80.0,16.96,17.45,16.0,16.1,72400.0,-1
62.304,59.2423,62.8744,11.1093,90.1661,60.0,0.0,16.51,17.41,16.35,16.93,105600.0,-1
63.7192,55.7501,58.946,11.0221,91.7056,70.0,10.0,16.76,18.1561,16.3001,16.49,101300.0,1
51.7037,49.921,60.134,10.9659,3.4487,80.0,20.0,16.68,16.95,15.8,16.7,146100.0,-1
51.8272,50.0398,58.4962,10.8927,-3.1766,0.0,30.0,15.42,17.22,15.42,16.5,215100.0,1
46.2321,44.459,46.5365,10.8286,-60.8157,10.0,40.0,17.1,17.1,15.0,15.29,100700.0,-1
52.06,41.4621,72.9667,10.8743,68.5803,20.0,50.0,16.75,17.25,16.27,16.98,52400.0,-1
35.0848,39.2036,71.3185,10.7604,45.3006,0.0,60.0,16.26,16.8,15.9,16.79,98400.0,1
